batch_date,origin_area_code,origin,via_id,destination_area_code,destination,devices,customers,people,length,line
4/1/2021,1103,Colombo,112750205,6154,Kurunegala,4,4,10,70.20085831,"LINESTRING(79.8457065 6.9321955, 79.8457512 6.9323772, 79.8457841 6.9325214, 79.8457869 6.9325517, 79.8457823 6.9325875, 79.8457696 6.9326321, 79.8457434 6.9326887, 79.8456855 6.9327955)"
4/1/2021,1103,Colombo,447574026,6154,Kurunegala,4,4,8,81.30791252,"LINESTRING(79.8712814 7.1563351, 79.8712357 7.1565106, 79.8710668 7.1570344)"
4/1/2021,1103,Colombo,340554871,6154,Kurunegala,4,4,7,232.2929237,"LINESTRING(79.9545438 7.0047465, 79.9549702 7.0047332, 79.9553967 7.00472, 79.9558231 7.0047068, 79.95598 7.0047, 79.9562176 7.0046944, 79.9562495 7.0046936, 79.9563217 7.0046919, 79.9564645 7.0046885, 79.9565583 7.0046862, 79.9566476 7.0046841)"
4/1/2021,1103,Colombo,97913252,6154,Kurunegala,4,4,8,3811.204798,"LINESTRING(79.8824858 7.110322, 79.8823896 7.1104767, 79.8822979 7.1106253, 79.8821704 7.1108811, 79.8821156 7.1110022, 79.8820568 7.1111619, 79.8820169 7.1113022, 79.8819872 7.1114371, 79.881964 7.1115478, 79.8819458 7.1116535, 79.8819311 7.111748, 79.8819202 7.111867, 79.8819112 7.111991, 79.8818989 7.1123147, 79.88188 7.1127139, 79.8818706 7.1130893, 79.8818496 7.1133039, 79.8818305 7.1134301, 79.88181 7.1135399, 79.8817871 7.1136456, 79.8817542 7.1137923, 79.8816901 7.1139686, 79.8816194 7.1141442, 79.88151 7.1143969, 79.8814308 7.1145775, 79.8812499 7.1150333, 79.8810434 7.1155604, 79.8809411 7.1158429, 79.8806849 7.1164606, 79.8803942 7.1172002, 79.8801129 7.1179057, 79.8797352 7.1189613, 79.8796851 7.1191224, 79.8795166 7.1197195, 79.8794064 7.1201405, 79.8792639 7.1206514, 79.8790323 7.1213958, 79.8787496 7.1223075, 79.8786212 7.122663, 79.8785501 7.1228303, 79.8784133 7.1231478, 79.8782606 7.1234837, 79.8779862 7.1241375, 79.8777619 7.1247445, 79.8776215 7.1252792, 79.8775151 7.1257545, 79.877377 7.1263001, 79.8772619 7.1267338, 79.8771718 7.1270566, 79.8770348 7.1276107, 79.8767785 7.1285633, 79.8766729 7.1289422, 79.8764653 7.1298441, 79.876351 7.1303638, 79.8761885 7.1311694, 79.8760063 7.1322057, 79.8758357 7.133221, 79.8757339 7.1338013, 79.8756292 7.1344427, 79.8754581 7.13539, 79.8754131 7.1356441, 79.8752095 7.1368034, 79.8750972 7.1374373, 79.8749372 7.138343, 79.8747157 7.1396393, 79.8744895 7.1408885, 79.8743002 7.1419732, 79.8741026 7.1431261, 79.8740572 7.1433895)"
4/1/2021,1103,Colombo,815822241,6154,Kurunegala,4,4,9,62.5361337,"LINESTRING(79.8896317 7.0139155, 79.8895864 7.0144761)"
4/1/2021,1103,Colombo,109355207,6154,Kurunegala,4,4,9,93.02037914,"LINESTRING(79.8559939 6.9338317, 79.8558756 6.9339681, 79.8558217 6.9340378, 79.8557869 6.9340865, 79.8557536 6.9341298, 79.8557313 6.9341711, 79.8557185 6.9342039, 79.8557118 6.9342356, 79.8557091 6.9342666, 79.8557138 6.9343088, 79.855724 6.9343409, 79.8557547 6.934402, 79.8558251 6.934551)"
4/1/2021,1103,Colombo,504229261,6154,Kurunegala,4,4,11,8.759684891,"LINESTRING(80.366716 7.4928417, 80.3667938 7.4928577)"
4/1/2021,1103,Colombo,51080325,6154,Kurunegala,4,4,8,183.680689,"LINESTRING(79.8837307 7.108298, 79.883696 7.1083785, 79.8835036 7.1087151, 79.8828756 7.109714)"
4/1/2021,1103,Colombo,34700454,6154,Kurunegala,4,4,8,309.4598499,"LINESTRING(79.8675161 7.0147585, 79.8675123 7.0147852, 79.8674322 7.015318, 79.8673969 7.0155529, 79.8673087 7.016351, 79.8672063 7.0170323, 79.8671337 7.0175151)"
4/1/2021,1103,Colombo,48847396,6154,Kurunegala,4,4,9,89.64485449,"LINESTRING(79.8648319 6.9176719, 79.8648512 6.9177352, 79.8648582 6.9177732, 79.8648617 6.9178024, 79.8648629 6.9178358, 79.8647633 6.9184667)"
4/1/2021,1103,Colombo,51272982,6154,Kurunegala,4,4,9,360.6889532,"LINESTRING(79.856503 6.9468646, 79.856503 6.9470007, 79.8565038 6.9470584, 79.8565015 6.9471299, 79.8565065 6.9472228, 79.8565196 6.9473525, 79.8565396 6.9475274, 79.8565756 6.9477105, 79.8565965 6.9478294, 79.8566913 6.9483591, 79.8568645 6.9488723, 79.8569917 6.9493282, 79.8571486 6.9500306)"
4/1/2021,1103,Colombo,941233719,6154,Kurunegala,4,4,8,9.753152531,"LINESTRING(79.8627095 7.0443574, 79.8626885 7.0444426)"
4/1/2021,1103,Colombo,107769785,6154,Kurunegala,4,4,8,12239.91046,"LINESTRING(80.3071179 7.3606487, 80.3068349 7.3609487, 80.3065409 7.3613084, 80.3057245 7.3626006, 80.3054464 7.3629276, 80.3048448 7.3633676, 80.3046443 7.363475, 80.3044252 7.3635113, 80.3035727 7.363566, 80.3028733 7.3636447, 80.3027619 7.3636606, 80.3019613 7.3637657, 80.3011861 7.3638322, 80.300876 7.3638328, 80.3006186 7.3637969, 80.3003906 7.3637238, 80.3002484 7.3636533, 80.2991634 7.3630495, 80.2985683 7.3627549, 80.298349 7.3626772, 80.2980958 7.3626185, 80.2974804 7.362504, 80.297209 7.3624676, 80.2971173 7.3624809, 80.2968742 7.3626025, 80.2966784 7.3627661, 80.2964985 7.3629522, 80.2962147 7.363376, 80.2960605 7.3636248, 80.2955401 7.3646914, 80.2950081 7.3659442, 80.2948025 7.366479, 80.2945986 7.3671147, 80.2942333 7.3684781, 80.294053 7.3690068, 80.2938342 7.3695381, 80.2937269 7.3697376, 80.2935688 7.3699331, 80.2931155 7.3703614, 80.292753 7.3706631, 80.2921881 7.37108, 80.2919904 7.3712641, 80.2918486 7.3714567, 80.2914155 7.3717829, 80.2908336 7.3721632, 80.2882039 7.3741951, 80.2873536 7.3748175, 80.2869013 7.3751104, 80.2853983 7.3760039, 80.2839299 7.3769588, 80.2834336 7.3773472, 80.2830313 7.3777488, 80.2827792 7.3780255, 80.2823259 7.3785947, 80.2818244 7.3792597, 80.2815427 7.3796734, 80.2812932 7.3799859, 80.280903 7.3803676, 80.2805114 7.3807906, 80.2802489 7.3811401, 80.2796303 7.3818692, 80.2789168 7.3826432, 80.2786911 7.3829278, 80.2785587 7.3831353, 80.2782503 7.3837418, 80.2777388 7.384613, 80.2772622 7.3854858, 80.2769745 7.3860635, 80.2767059 7.3866164, 80.2763895 7.3872674, 80.2756084 7.3888455, 80.2745976 7.3907541, 80.2742216 7.3914211, 80.274007 7.3918493, 80.273779 7.3921738, 80.2728081 7.3930941, 80.2717742 7.3941442, 80.2706435 7.3953178, 80.2701768 7.3959136, 80.2696913 7.3964802, 80.2686522 7.3975058, 80.2679948 7.3980947, 80.2677092 7.398378, 80.2669448 7.3993249, 80.266238 7.4002998, 80.2658853 7.400853, 80.2655742 7.4015499, 80.2654347 7.4019436, 80.2653113 7.4025952, 80.2651182 7.4030088, 80.2650176 7.4031512, 80.2646062 7.4035561, 80.2638817 7.4042763, 80.2636081 7.4045821, 80.2633211 7.4049944, 80.2628836 7.4057183, 80.2623823 7.4062898, 80.2621651 7.4065052, 80.261693 7.4071595, 80.2606308 7.4084735, 80.2595915 7.4098898, 80.258984 7.4107636, 80.2584743 7.4115509, 80.2579594 7.4122211, 80.2577113 7.4125815, 80.2567604 7.4141402, 80.256625 7.4142679, 80.256283 7.4144328, 80.2561167 7.4145618, 80.2558485 7.4148543, 80.2556594 7.4151615, 80.2554005 7.4156363, 80.2550444 7.4160772, 80.2545959 7.4166178, 80.2542445 7.4171444, 80.2536651 7.4181604, 80.2526459 7.4200675, 80.2520907 7.4209319, 80.2516106 7.4215676, 80.2511331 7.4221846, 80.2508488 7.4224878, 80.2499181 7.4232831, 80.2485958 7.4245491, 80.2475417 7.4256077, 80.2463856 7.4268498, 80.245986 7.4272408, 80.2454369 7.4277313, 80.2451187 7.4279951, 80.2445322 7.4285493, 80.2443552 7.4287781, 80.2441198 7.4292308, 80.2434996 7.4304696, 80.242564 7.4320696, 80.2423977 7.4323341, 80.2420694 7.4328199, 80.2417213 7.4332915, 80.2411528 7.4341581, 80.2407798 7.434656, 80.2394099 7.4362648, 80.2391329 7.4366334, 80.2390269 7.4367839, 80.2387147 7.4372295, 80.2385683 7.4374532, 80.237554 7.4390223, 80.237436 7.4392764)"
4/1/2021,1103,Colombo,940431841,6154,Kurunegala,4,4,8,572.6823992,"LINESTRING(79.8663948 7.0223964, 79.8662808 7.023163, 79.8660564 7.0247682, 79.8657335 7.0269473, 79.8656624 7.027495)"
4/1/2021,1103,Colombo,53721144,6154,Kurunegala,4,4,11,72.86175574,"LINESTRING(79.851899 6.9248243, 79.8525351 6.9249993)"
4/1/2021,1103,Colombo,940431858,6154,Kurunegala,4,4,8,13.7073005,"LINESTRING(79.8675339 7.0146365, 79.8675161 7.0147585)"
4/1/2021,1103,Colombo,259804771,6154,Kurunegala,4,4,8,190.8249094,"LINESTRING(79.8685621 7.1535009, 79.8687426 7.1544196, 79.8689394 7.1551749)"
4/1/2021,1103,Colombo,111476806,6154,Kurunegala,4,4,8,463.8800364,"LINESTRING(79.8656017 7.0491032, 79.8639589 7.0478432, 79.8637694 7.0476979, 79.8619764 7.0471115)"
4/1/2021,1103,Colombo,674032507,6154,Kurunegala,4,4,8,14.63691097,"LINESTRING(80.3704079 7.5468361, 80.3703913 7.5469667)"
4/1/2021,1103,Colombo,940431863,6154,Kurunegala,4,4,8,19.69804718,"LINESTRING(79.8671337 7.0175151, 79.8671073 7.0176903)"
4/1/2021,1103,Colombo,359950099,6154,Kurunegala,4,4,12,94.02321699,"LINESTRING(79.8471598 6.93243, 79.8469737 6.9323758, 79.8468974 6.9323506, 79.8468481 6.9323346, 79.846668 6.9323034, 79.8466217 6.9322967, 79.8465762 6.9322979, 79.8465326 6.9323057, 79.8464757 6.9323247, 79.8463372 6.9323709)"
4/1/2021,1103,Colombo,378241301,6154,Kurunegala,4,4,9,315.4102041,"LINESTRING(79.8655751 6.9403097, 79.8642969 6.939833, 79.8629028 6.9393052)"
4/1/2021,1103,Colombo,48809065,6154,Kurunegala,4,4,9,265.5178165,"LINESTRING(79.8679018 6.9246135, 79.8676322 6.9244232, 79.8663314 6.9236471, 79.8662174 6.9235632, 79.8661061 6.9234753, 79.8660336 6.9233994, 79.865925 6.9232729)"
4/1/2021,1103,Colombo,940431859,6154,Kurunegala,4,4,8,634.4803994,"LINESTRING(79.8683473 7.0089882, 79.8683441 7.0090108, 79.8676078 7.0140593, 79.8675948 7.0142185, 79.8675339 7.0146365)"
4/1/2021,1103,Colombo,198343779,6154,Kurunegala,4,4,7,200.8907133,"LINESTRING(79.8564157 6.9333971, 79.8559939 6.9338317, 79.8557983 6.9339982, 79.855748 6.9340312, 79.8556964 6.9340586, 79.8556539 6.9340714, 79.8555857 6.9340911, 79.8552901 6.9341764, 79.854894 6.9342899)"
4/1/2021,1103,Colombo,486772085,6154,Kurunegala,4,4,9,392.039692,"LINESTRING(79.8915732 7.0112497, 79.8912471 7.0120206, 79.8910218 7.012306, 79.8908886 7.0124248, 79.8907347 7.0125216, 79.8902442 7.0127106, 79.8899484 7.0128842, 79.8896988 7.0133032, 79.8896317 7.0136639, 79.8896317 7.0139155)"
4/1/2021,1103,Colombo,97913255,6154,Kurunegala,4,4,8,80.12841357,"LINESTRING(79.8828756 7.109714, 79.8824858 7.110322)"
4/1/2021,1103,Colombo,577827885,6154,Kurunegala,4,4,7,1850.562054,"LINESTRING(80.382403 7.5570498, 80.3822763 7.5571137, 80.3814374 7.5575149, 80.3807132 7.5577807, 80.3805683 7.5578552, 80.379254 7.558823, 80.3787927 7.5589985, 80.3784065 7.559073, 80.3782343 7.5590632, 80.3766255 7.5589719, 80.3765789 7.5589536, 80.3763948 7.5588815, 80.3762505 7.5587302, 80.3760359 7.5581931, 80.3759013 7.5580254, 80.3755901 7.5577701, 80.3747798 7.5573729, 80.3746728 7.5573287, 80.374373 7.5573104, 80.3740452 7.55735, 80.3737877 7.5574138, 80.3736219 7.5574114, 80.3732313 7.5573013, 80.3727416 7.5572862, 80.3720739 7.5572321, 80.3718994 7.5572277, 80.371584 7.5572701, 80.3710244 7.5571681, 80.3708158 7.5571535, 80.370612 7.557233, 80.370444 7.5573689, 80.3701453 7.5574989, 80.3699308 7.5575035, 80.3693921 7.5573755, 80.3690139 7.5572093, 80.3689269 7.5571323, 80.3686511 7.5569068, 80.3682895 7.5566639, 80.3679036 7.5564474, 80.3676672 7.5563233, 80.3675345 7.5562507, 80.367382 7.5561691)"
4/1/2021,1103,Colombo,378241307,6154,Kurunegala,4,4,10,75.40621475,"LINESTRING(79.8656396 6.9363219, 79.8657462 6.9363143, 79.8658578 6.9363269, 79.8662921 6.9364889)"
4/1/2021,1103,Colombo,434967319,6154,Kurunegala,4,4,8,12.22296915,"LINESTRING(79.8722925 6.9494201, 79.8723695 6.9493411)"
4/1/2021,1103,Colombo,312178569,6154,Kurunegala,4,4,8,5386.306924,"LINESTRING(80.3408878 7.559211, 80.3407697 7.5597746, 80.3406713 7.5601027, 80.3405337 7.5607957, 80.3403835 7.5611998, 80.3399329 7.5618379, 80.3396754 7.5621038, 80.3383021 7.5630823, 80.3380017 7.5633695, 80.3376798 7.5636141, 80.3369717 7.5644755, 80.3364567 7.5649967, 80.3359733 7.5653987, 80.3350191 7.5661347, 80.3343324 7.5667409, 80.3336619 7.5672939, 80.3327392 7.5681448, 80.3322886 7.5685064, 80.3317307 7.5695486, 80.3314303 7.569974, 80.3307222 7.5707398, 80.3301106 7.5713247, 80.3292952 7.571899, 80.3271602 7.573824, 80.3260981 7.5748875, 80.3257118 7.5751534, 80.325229 7.5755788, 80.323212 7.5769561, 80.3226756 7.5773815, 80.3223 7.577541, 80.3204761 7.5777324, 80.3200792 7.5778282, 80.3187917 7.578328, 80.3184913 7.5784131, 80.3179441 7.5788704, 80.3178476 7.5790087, 80.3177135 7.5792852, 80.3174345 7.5796149, 80.317236 7.5798116, 80.3168659 7.5800163, 80.3157769 7.580931, 80.3155033 7.5812021, 80.315109 7.581811, 80.3150018 7.582045, 80.3149857 7.5823853, 80.3148945 7.5827469, 80.3147228 7.5831191, 80.3143848 7.5837147, 80.3139772 7.5843687, 80.3134407 7.5851717, 80.3127326 7.586081, 80.3118904 7.5875486, 80.3115685 7.588059, 80.3107961 7.5894203, 80.3103454 7.5903349, 80.3095515 7.5916962, 80.3093798 7.5922279, 80.3090609 7.5934355)"
4/1/2021,1103,Colombo,940431825,6154,Kurunegala,4,4,8,328.2355873,"LINESTRING(79.8656624 7.027495, 79.8652455 7.0302494, 79.865221 7.0304142)"
4/1/2021,1103,Colombo,111476800,6154,Kurunegala,4,4,8,1563.533997,"LINESTRING(79.8652038 7.03053, 79.864836 7.0330026, 79.8645346 7.0351745, 79.8641261 7.0379798, 79.8639878 7.0389194, 79.8638859 7.0395013, 79.8634616 7.0413572, 79.8628048 7.043972, 79.8627095 7.0443574)"
4/1/2021,1103,Colombo,308342362,6154,Kurunegala,4,4,10,136.2778742,"LINESTRING(79.8644492 6.9293026, 79.8643433 6.9292239, 79.8642084 6.9291309, 79.8641264 6.9290773, 79.8640756 6.9290555, 79.864032 6.9290489, 79.8639898 6.9290475, 79.8639425 6.9290505, 79.8639046 6.9290642, 79.863857 6.9290855, 79.8637971 6.9291174, 79.8636061 6.9292803, 79.8634619 6.9294142, 79.8634292 6.9294388)"
4/1/2021,1103,Colombo,302378158,6154,Kurunegala,4,4,8,5301.148308,"LINESTRING(80.3336493 7.5178064, 80.3338445 7.5179851, 80.3348765 7.5189446, 80.335004 7.519088, 80.335259 7.5194659, 80.335358 7.5196326, 80.3354907 7.5199618, 80.3355582 7.5203971, 80.3356147 7.5205851, 80.3357501 7.5207367, 80.3358574 7.5208202, 80.3360792 7.520918, 80.336603 7.521254, 80.336794 7.5213517, 80.337022 7.5214433, 80.3372462 7.5214919, 80.3380326 7.5215961, 80.3383838 7.52159, 80.338655 7.5216388, 80.3400969 7.5222009, 80.3402448 7.5222925, 80.3404112 7.522543, 80.3406946 7.5230745, 80.3408857 7.5233433, 80.3412615 7.5237037, 80.3414711 7.523887, 80.3416436 7.5240702, 80.3418562 7.5243584, 80.3418469 7.5244184, 80.3418962 7.5245956, 80.3418901 7.5247728, 80.3416436 7.525512, 80.3415388 7.5259091, 80.3415388 7.5262206, 80.3416682 7.5272042, 80.3418346 7.5277662, 80.3417977 7.5279617, 80.3417052 7.5282793, 80.3414834 7.5286092, 80.3413601 7.5287497, 80.3411013 7.5291468, 80.3408179 7.5296661, 80.3404974 7.5301487, 80.3403249 7.5306007, 80.340177 7.5309367, 80.3401154 7.5311994, 80.340251 7.5316515, 80.3406392 7.5321219, 80.3412184 7.5326839, 80.3413417 7.5328305, 80.3414895 7.5330626, 80.3416066 7.5333253, 80.3417668 7.5339607, 80.3417853 7.5344066, 80.3417175 7.5346143, 80.3415327 7.5350114, 80.3413355 7.5352985, 80.3408117 7.5362637, 80.3406207 7.5367219, 80.3405837 7.5369051, 80.3405221 7.537571, 80.3404728 7.5378154, 80.3403126 7.5386767, 80.3402941 7.5390188, 80.3400353 7.5410897, 80.3397826 7.542678, 80.3397395 7.5434904, 80.3396841 7.5438081, 80.3394807 7.5445961, 80.3394314 7.5449077, 80.3393513 7.5458606, 80.3393571 7.545996, 80.3393451 7.5465265, 80.3393698 7.5468014, 80.3394684 7.5470885, 80.3396717 7.5480353, 80.3398504 7.5491777, 80.3400168 7.5499901, 80.3401709 7.5505094, 80.3403705 7.5515322, 80.34057 7.5522632, 80.340965 7.5537496, 80.3411208 7.5546758, 80.3412177 7.5557429, 80.3412831 7.557502, 80.3412083 7.5580391, 80.3410624 7.5586327, 80.3408878 7.559211)"
4/1/2021,1103,Colombo,192096198,6154,Kurunegala,4,4,8,1264.664629,"LINESTRING(79.8908888 7.0817335, 79.8909085 7.0818291, 79.8910001 7.0823279, 79.8910516 7.0826661, 79.8910846 7.0830941, 79.8910891 7.0834894, 79.8910433 7.0841062, 79.8909778 7.0845174, 79.8909178 7.0847613, 79.8909124 7.0847834, 79.8908342 7.0850879, 79.8904374 7.0864346, 79.8903513 7.0867301, 79.8903357 7.0867754, 79.8903125 7.0868324, 79.8903018 7.086874, 79.8902314 7.08709, 79.8901297 7.0874869, 79.8897846 7.0887167, 79.8896055 7.08936, 79.8895144 7.0896188, 79.8894869 7.089687, 79.8894453 7.0897802, 79.8893943 7.089884, 79.8893286 7.0900014, 79.8892133 7.0901914, 79.8887306 7.0909289, 79.8886642 7.0910601, 79.8886091 7.0911682, 79.8885903 7.0912169, 79.8885564 7.0913004, 79.8885186 7.0914145, 79.8884971 7.091485, 79.8884815 7.0915531, 79.8884331 7.0918598, 79.8883778 7.0922875, 79.888363 7.0923647, 79.8883362 7.0924539, 79.8882962 7.0925968)"
4/1/2021,1103,Colombo,198142607,6154,Kurunegala,5,5,10,6.314001417,"LINESTRING(79.8782155 6.9401678, 79.8782727 6.9401683)"
4/1/2021,1103,Colombo,51193420,6154,Kurunegala,5,5,10,676.3434005,"LINESTRING(79.8783412 6.9399494, 79.8783696 6.9395974, 79.8783813 6.9392216, 79.8783698 6.9385333, 79.8783463 6.9377931, 79.8783362 6.9371985, 79.87833 6.936969, 79.8783293 6.9369321, 79.8783281 6.9368687, 79.8783259 6.9368142, 79.8783251 6.9367904, 79.8783242 6.9367631, 79.8783224 6.9367018, 79.8783077 6.9361948, 79.8783034 6.9358165, 79.8782754 6.9345215, 79.8782595 6.9342052, 79.8782182 6.9338724)"
4/1/2021,1103,Colombo,54059715,6154,Kurunegala,5,5,9,413.3885571,"LINESTRING(79.8664616 6.9261157, 79.8665485 6.926157, 79.8670044 6.92637, 79.867335 6.9264986, 79.8675943 6.9265871, 79.8678308 6.9266627, 79.8680261 6.9267232, 79.8683252 6.9268053, 79.8685172 6.92686, 79.8690601 6.9270043, 79.8697483 6.9272116, 79.8699302 6.9272716, 79.8699682 6.9272796, 79.8700083 6.9272728)"
4/1/2021,1103,Colombo,50732593,6154,Kurunegala,5,5,11,544.8872316,"LINESTRING(79.8557032 6.9133059, 79.8557203 6.9134443, 79.8558256 6.9138695, 79.8559204 6.9143835, 79.8559606 6.9146103, 79.8559752 6.9147786, 79.8559893 6.914959, 79.855985 6.9152163, 79.8559737 6.9155543, 79.8559602 6.9156198, 79.855907 6.9157269, 79.8558708 6.9158321, 79.8558131 6.9160238, 79.855742 6.9161596, 79.8556471 6.9163142, 79.8555489 6.9164658, 79.8554863 6.9165592, 79.8554422 6.9166112, 79.8550992 6.917021, 79.8549628 6.9171793, 79.8548448 6.9173324, 79.8547832 6.917423, 79.8546917 6.9175769, 79.854586 6.9177598)"
4/1/2021,1103,Colombo,447574024,6154,Kurunegala,5,5,11,5878.283192,"LINESTRING(79.8710668 7.1570344, 79.8708855 7.157665, 79.8707393 7.1581859, 79.8705558 7.158769, 79.8703417 7.1594235, 79.8701924 7.1598507, 79.8700038 7.1603772, 79.8698283 7.160887, 79.8695864 7.1615878, 79.8694624 7.162001, 79.8693673 7.162381, 79.8693086 7.1626332, 79.8692366 7.1629435, 79.8691838 7.1631685, 79.8691395 7.1633102, 79.8691121 7.163385, 79.869092 7.1634362, 79.8690686 7.1634883, 79.8690019 7.1636338, 79.8688778 7.1638732, 79.8687789 7.1640576, 79.8687103 7.1642132, 79.8686448 7.1643803, 79.8685914 7.1645445, 79.8685442 7.1647274, 79.8684948 7.1649452, 79.8684269 7.165274, 79.8683586 7.1657319, 79.8683396 7.1658608, 79.8683126 7.1659916, 79.8682787 7.1661247, 79.8682441 7.1662401, 79.8681018 7.166693, 79.8680537 7.1668512, 79.8677434 7.1678349, 79.867507 7.1685538, 79.8674673 7.1686609, 79.8674214 7.1687631, 79.8673808 7.1688512, 79.8673413 7.1689261, 79.8672303 7.16912, 79.8671454 7.169257, 79.8670535 7.169388, 79.8669577 7.1695098, 79.8668564 7.1696124, 79.8667485 7.1697254, 79.8666148 7.1698416, 79.8662013 7.1701831, 79.865642 7.1706422, 79.8654995 7.1707728, 79.8653993 7.1708697, 79.8653094 7.170971, 79.8652223 7.171084, 79.8651378 7.1712011, 79.8650456 7.1713275, 79.864956 7.1714773, 79.8648843 7.1716096, 79.8648062 7.1717732, 79.8641566 7.1732846, 79.8640122 7.1736275, 79.8639576 7.1737665, 79.8638604 7.1739984, 79.8636215 7.1744829, 79.8634201 7.1748876, 79.8630215 7.1756719, 79.8627841 7.1761296, 79.8626287 7.1764568, 79.8625535 7.1766379, 79.8624868 7.1768209, 79.8624385 7.1769859, 79.8623932 7.1771795, 79.8623532 7.1774423, 79.8623084 7.1777998, 79.8622772 7.1780816, 79.8622561 7.1782154, 79.8622253 7.1783802, 79.8622108 7.1784409, 79.8621981 7.1784881, 79.8621753 7.1785659, 79.8621383 7.1786947, 79.8620171 7.1790782, 79.8618387 7.1795772, 79.8616893 7.1799752, 79.8615157 7.1803829, 79.8613461 7.1807454, 79.8612392 7.180976, 79.8608839 7.1817062, 79.8606338 7.1822168, 79.8604146 7.1826806, 79.8603692 7.18278, 79.8602917 7.1829599, 79.8601556 7.1833002, 79.8600673 7.1835474, 79.8600554 7.1835891, 79.8597847 7.184413, 79.8596541 7.1848044, 79.8595639 7.1850862, 79.8595313 7.1852009, 79.8595031 7.1853446, 79.8594782 7.1854834, 79.8594598 7.1855829, 79.8594408 7.1856859, 79.8594287 7.185795, 79.8594221 7.18591, 79.859418 7.1861689, 79.8594207 7.1863711, 79.8594435 7.186765, 79.8594377 7.1868891, 79.8594287 7.1869872, 79.8594193 7.1871256, 79.8594072 7.1872347, 79.8593848 7.1873489, 79.8593625 7.1874294, 79.8593268 7.187542, 79.8592863 7.1876554, 79.8592261 7.1878088, 79.8591119 7.1880604, 79.8588085 7.188752, 79.8585499 7.1893592, 79.8584065 7.1897141, 79.8580838 7.1904663, 79.8578592 7.1909879, 79.8576982 7.1913512, 79.8575283 7.1917242, 79.8573572 7.1920935, 79.8572141 7.1924242, 79.8571407 7.1925918, 79.8569718 7.1929543, 79.8567291 7.193475, 79.8565889 7.1937824, 79.8562251 7.1946018, 79.8561595 7.1947414, 79.8558489 7.1954378, 79.8556166 7.1959461, 79.8552509 7.1967467, 79.8550312 7.197291, 79.8548663 7.1976702, 79.8547375 7.1979243, 79.8545364 7.1983687, 79.8544599 7.1985191, 79.8544445 7.198547, 79.8544334 7.1985763, 79.8543627 7.1987193, 79.8543127 7.1988221, 79.8540173 7.1994717, 79.8533142 7.200907, 79.8530652 7.2014595, 79.8528881 7.2018481, 79.8527243 7.2022075, 79.8524362 7.202822, 79.852125 7.2035019, 79.851657 7.2044878, 79.8511768 7.2055063)"
4/1/2021,1103,Colombo,129369846,6154,Kurunegala,5,5,13,635.8374839,"LINESTRING(80.1946717 7.2236617, 80.1948462 7.2235805, 80.1954937 7.2233572, 80.1958227 7.2233013, 80.1961083 7.2233046, 80.1966707 7.2234117, 80.1969708 7.2234901, 80.1974008 7.2236398, 80.1975377 7.223706, 80.1979418 7.2240581, 80.1985803 7.2246406, 80.1988242 7.2249263, 80.1992244 7.2255294, 80.1994147 7.2257121)"
4/1/2021,1103,Colombo,29482756,6154,Kurunegala,5,5,10,150.7486702,"LINESTRING(79.8749733 6.9816204, 79.8749198 6.9817837, 79.8748742 6.9819368, 79.8748398 6.9820739, 79.8748047 6.9822801, 79.8747486 6.9825379, 79.874713 6.9827355, 79.8746978 6.9828528, 79.8746883 6.9829435)"
4/1/2021,1103,Colombo,50061483,6154,Kurunegala,5,5,11,463.2219093,"LINESTRING(79.8602468 6.9192324, 79.8605257 6.9191365, 79.8609221 6.9190256, 79.8613673 6.9187564, 79.8614357 6.9187251, 79.8615583 6.9186688, 79.8623592 6.9183011, 79.8627585 6.9181094, 79.8632743 6.9178543, 79.8635777 6.917709, 79.8637185 6.9176398, 79.8637842 6.9175946, 79.8638385 6.9175586, 79.8638879 6.917516, 79.8639187 6.9174836, 79.8639469 6.9174497, 79.8639549 6.9174277, 79.8639639 6.9173909)"
4/1/2021,1103,Colombo,839348507,6154,Kurunegala,5,5,11,201.7355485,"LINESTRING(79.8601511 6.9150342, 79.8603146 6.9151208, 79.8608892 6.9154372, 79.8617634 6.9158881)"
4/1/2021,1103,Colombo,198150365,6154,Kurunegala,5,5,10,1068.813046,"LINESTRING(79.8511768 7.2055063, 79.8508336 7.2062747, 79.8503085 7.2074358, 79.8497933 7.2085583, 79.8495223 7.2091605, 79.8490196 7.2102644, 79.8481212 7.2121955, 79.848041 7.2124002, 79.8478102 7.212886, 79.8471753 7.2142597)"
4/1/2021,1103,Colombo,665896572,6154,Kurunegala,5,5,11,228.4609735,"LINESTRING(79.8652034 6.9253806, 79.8651644 6.9255905, 79.8651405 6.9256906, 79.8651217 6.9257918, 79.8650986 6.9259141, 79.8650828 6.9260581, 79.8650747 6.9262187, 79.865074 6.926333, 79.8650882 6.9264641, 79.8651096 6.9265973, 79.8651404 6.9267065, 79.8651799 6.9268389, 79.8652176 6.9269268, 79.8652519 6.9270048, 79.8653787 6.9272687, 79.8654301 6.9273544)"
4/1/2021,1103,Colombo,929016328,6154,Kurunegala,5,5,10,424.7521222,"LINESTRING(79.8644462 6.9286904, 79.864686 6.9288339, 79.8649447 6.9289577, 79.8659617 6.9293826, 79.8664149 6.9295767, 79.8666613 6.9296713, 79.8670918 6.9298257, 79.8673387 6.9299275, 79.8679796 6.9301932)"
